"S1313 Local government","B13GT Operating surplus + mixed income, gross",3120
"S1313 Local government","B2GT Operating surplus, gross",3120
"S1313 Local government","B3GT Mixed income, gross",.
"S1313 Local government","B13NT Operating surplus + mixed income, net",43
"S1313 Local government","B2NT Operating surplus, net",43
"S1313 Local government","B3NT Mixed income, net",.
"S1313 Local government","P7R Imports of goods and services",.
"S1313 Local government","P71R Imports of goods",.
"S1313 Local government","P72R Imports of services",.
"S1313 Local government","P721R Imports of FISIM",.
"S1313 Local government","P722R Other imports of services",.
"S1313 Local government","P6K Exports of goods and services",.
"S1313 Local government","P61K Exports of goods",.
"S1313 Local government","P62K Exports of services",.
"S1313 Local government","P621K Exports of FISIM",.
"S1313 Local government","P622K Other exports of services",.
"S1313 Local government","B11T External balance of goods and services",.
"S1313 Local government","D1R Compensation of employees, receivable",.
"S1313 Local government","D11R Wages and salaries, receivable",.
"S1313 Local government","D12R Employers' social contributions",.
"S1313 Local government","D2R Taxes on production and imports, receivable",1
"S1313 Local government","D21R Taxes on products",1
"S1313 Local government","D211R VAT",.
"S1313 Local government","D212R Taxes and duties on imports excluding VAT",.
"S1313 Local government","D214R Taxes on products, except VAT and import taxes",1
"S1313 Local government","D29R Other taxes on production",.
"S1313 Local government","D3K Subsidies",407
"S1313 Local government","D31K Subsidies on products",395
"S1313 Local government","D39K Other subsidies on production",12
"S1313 Local government","D4R Property income",1145
"S1313 Local government","D41R Interest, receivable (FISIM-adjusted)",234
"S1313 Local government","D411R Actual interest, receivable",219
"S1313 Local government","D412R Intrest, (FISIM-adjusted), deposits",15
"S1313 Local government","D42R Distributed income of corporations",482
"S1313 Local government","D421R Income from dividends",151
"S1313 Local government","D422R Withdrawals from income of quasi-corporations",331
"S1313 Local government","D43R Reinvested earnings on direct foreign investment",.
"S1313 Local government","D44R Other investment income",42
"S1313 Local government","D441R Investment income attributable to insurance policy holders, receivable",3
"S1313 Local government","D442R Investment income payable on pension entitlements",.
"S1313 Local government","D443R Investment income attributable to collective investment fund shareholders",39
"S1313 Local government","D45R Rents, receivable",387
"S1313 Local government","D4K Property expenditure",130
"S1313 Local government","D41K Interest, payable (FISIM-adjusted)",125
"S1313 Local government","D411K Actual interest, payable",261
"S1313 Local government","D412K Interest, (FISIM-adjusted), loans",-136
"S1313 Local government","D42K Distributed income of corporations",.
"S1313 Local government","D421K Dividend income",.
"S1313 Local government","D422K Withdrawals from income of quasi-corporations, payable",.
"S1313 Local government","D43K Reinvested earnings on direct foreign investment",.
"S1313 Local government","D44K Other investment income",.
"S1313 Local government","D441K Investment income attributable to insurance policy holders, payable",.
"S1313 Local government","D442K Investment income payable on pension entitlements",.
"S1313 Local government","D443K Investment income attributable to collective investment fund shareholders",.
"S1313 Local government","D45K Rents, payable",5
"S1313 Local government","B5GT Gross national income",3729
"S1313 Local government","B5NT Net national income",652
"S1313 Local government","B4GT Entrepreneurial income, gross",3120
"S1313 Local government","B41GT Entrepreneurial income from agriculture, gross",.
"S1313 Local government","B42GT Entrepreneurial income from forestry, gross",.
"S1313 Local government","B43GT Imputed rent of owner-occupiers, gross",.
"S1313 Local government","B44GT Other entrepreneurial income, gross",.
"S1313 Local government","B4NT Entrepreneurial income",43
"S1313 Local government","B41NT Entrepreneurial income from agriculture",.
"S1313 Local government","B42NT Entrepreneurial income from forestry",.
"S1313 Local government","B43NT Imputed rent of owner-occupiers",.
"S1313 Local government","B44NT Other entrepreneurial income",.
"S1313 Local government","D5R Current taxes on income and wealth, etc., receivable",21158
"S1313 Local government","D51R Income taxes",19645
"S1313 Local government","D59R Other current taxes, excl. tax on capital",1513
"S1313 Local government","D61R Social contributions, receivable",15
"S1313 Local government","D611R Employers’ actual social contributions, receivable",11
"S1313 Local government","D6111R Employers’ actual pension contributions",11
"S1313 Local government","D61111R Compulsory employers' actual pension contributions, receivable",11
"S1313 Local government","D61112R Voluntary employers' actual pension contributions, receivable",.
"S1313 Local government","D6112R Employers’ actual non-pension contributions",.
"S1313 Local government","D61121R Compulsory employers’ actual non-pension contributions",.
"S1313 Local government","D61122R Voluntary employers’ actual non-pension contributions",.
"S1313 Local government","D612R Employers’ imputed social contributions",.
"S1313 Local government","D613R Households’ actual social contributions",4
"S1313 Local government","D6131R Households’ actual pension contributions",4
"S1313 Local government","D61311R Compulsory households' actual pension contributions",4
"S1313 Local government","D61312R Voluntary households' actual pension contributions",.
"S1313 Local government","D6132R Households’ actual non-pension contributions",.
"S1313 Local government","D61321R Compulsory households' actual non-pension contributions",.
"S1313 Local government","D61322R Voluntary households' actual non-pension contributions",.
"S1313 Local government","D614R Households’ social contribution supplements",.
"S1313 Local government","D61SCR Social insurance scheme service charges",.
"S1313 Local government","D62R Social benefits other than social transfers in kind, receivable",.
"S1313 Local government","D621R Social security benefits in cash, receivable",.
"S1313 Local government","D6211R Social security pension benefits in cash",.
"S1313 Local government","D6212R Social security non-pension benefits in cash",.
"S1313 Local government","D622R Other social insurance benefits, receivable",.
"S1313 Local government","D6221R Other social insurance pension benefits",.
"S1313 Local government","D6222R Other social insurance non-pension benefits",.
"S1313 Local government","D623R Social assistance benefits in cash, receivable",.
"S1313 Local government","D7R Other current transfers, receivable",14029
"S1313 Local government","D71R Net non-life insurance premiums",.
"S1313 Local government","D72R Non-life insurance claims",3
"S1313 Local government","D73R Current transfers within general government",13930
"S1313 Local government","D73RS13 Current transfers within general government",13930
"S1313 Local government","D73RS1311 Current transfers within general government",13844
"S1313 Local government","D73RS1313 Current transfers within general government",.
"S1313 Local government","D73RS1314 Current transfers within general government",86
"S1313 Local government","D73RS13141 Current transfers within general government",.
"S1313 Local government","D73RS13149 Current transfers within general government",86
"S1313 Local government","D74R Transfers from international co-operation",46
"S1313 Local government","D74RS1311 Transfers from international co-operation",.
"S1313 Local government","D74RS13141 Transfers from international co-operation",.
"S1313 Local government","D74RS13149 Transfers from international co-operation",.
"S1313 Local government","D74RS2 Transfers from international co-operation",46
"S1313 Local government","D74RS21 Transfers from international co-operation of the European Union",46
"S1313 Local government","D74RS22 Transfers from other international co-operation",.
"S1313 Local government","D75R Miscellaneous current transfers",50
"S1313 Local government","D759RS1 Other transfers from home country",50
"S1313 Local government","D759RS11 Transfers from non-financial corporations and housing corporations",5
"S1313 Local government","D759RS12 Transfers from financial corporations",.
"S1313 Local government","D759RS13 Transfers from general government",.
"S1313 Local government","D759RS1311 Transfers from central government",.
"S1313 Local government","D759RS1313 Transfers from local government and intermunicipal authorities",.
"S1313 Local government","D759RS1314 Transfers from social security funds",.
"S1313 Local government","D759RS13141 Transfers from employment pension schemes",.
"S1313 Local government","D759RS13149 Transfers from other social security funds",.
"S1313 Local government","D759RS14 Transfers from households",45
"S1313 Local government","D759RS15 Transfers from non-profit institutions",.
"S1313 Local government","D759RS2 Other current transfers from the rest of the world",.
"S1313 Local government","D759RS21 Other transfers from the EU",.
"S1313 Local government","D759RS22 Other transfers from other countries",.
"S1313 Local government","D76R VAT- and GNI-based EU own resources",.
"S1313 Local government","D761R Gross national income-based EU own resources",.
"S1313 Local government","D762R Value added tax-based EU own resources",.
"S1313 Local government","D5K Current taxes on income and wealth, etc., payable",3
"S1313 Local government","D51K Income taxes",3
"S1313 Local government","D59K Other current taxes, excl. tax on capital",.
"S1313 Local government","D61K Social contributions, payable",.
"S1313 Local government","D611K Employers’ actual social contributions, payable",.
"S1313 Local government","D6111K Employers’ actual pension contributions",.
"S1313 Local government","D61111K Compulsory employers' actual pension contributions, payable",.
"S1313 Local government","D61112K Voluntary employers' actual pension contributions, payable",.
"S1313 Local government","D6112K Employers’ actual non-pension contributions",.
"S1313 Local government","D61121K Compulsory employers’ actual non-pension contributions",.
"S1313 Local government","D61122K Voluntary employers’ actual non-pension contributions",.
"S1313 Local government","D612K Employers’ imputed social contributions",.
"S1313 Local government","D613K Households’ actual social contributions",.
"S1313 Local government","D6131K Households’ actual pension contributions",.
"S1313 Local government","D61311K Compulsory households' actual contributions",.
"S1313 Local government","D61312K Voluntary households' actual pension contributions",.
"S1313 Local government","D6132K Households’ actual non-pension contributions",.
"S1313 Local government","D61321K Compulsory households' actual non-pension contributions",.
"S1313 Local government","D61322K Voluntary households' actual non-pension contributions",.
"S1313 Local government","D614K Households’ social contribution supplements",.
"S1313 Local government","D61SCK Social insurance scheme service charges",.
"S1313 Local government","D62K Social benefits other than social transfers in kind, payable",1273
"S1313 Local government","D621K Social security benefits in cash, payable",27
"S1313 Local government","D6211K Social security pension benefits in cash",27
"S1313 Local government","D6212K Social security non-pension benefits in cash",.
"S1313 Local government","D622K Other social insurance benefits, payable",17
"S1313 Local government","D6221K Other social insurance pension benefits",17
"S1313 Local government","D6222K Other social insurance non-pension benefits",.
"S1313 Local government","D623K Social assistance benefits in cash, payable",1229
"S1313 Local government","D7K Other current transfers, payable",1283
"S1313 Local government","D71K Net non-life insurance premiums",75
"S1313 Local government","D72K Non-life insurance claims",.
"S1313 Local government","D73K Current transfers within general government",882
"S1313 Local government","D73KS13 Current transfers within general government",882
"S1313 Local government","D73KS1311 Current transfers within general government",178
"S1313 Local government","D73KS1313 Current transfers within general government",.
"S1313 Local government","D73KS1314 Current transfers within general government",704
"S1313 Local government","D73KS13141 Current transfers within general government",.
"S1313 Local government","D73KS13149 Current transfers within general government",704
"S1313 Local government","D74K Transfers to international co-operation",.
"S1313 Local government","D74KS1311 Transfers to international co-operation",.
"S1313 Local government","D74KS1313 Transfers to international co-operation",.
"S1313 Local government","D74KS13141 Transfers to international co-operation",.
"S1313 Local government","D74KS13149 Transfers to international co-operation",.
"S1313 Local government","D74KS2 Transfers to international co-operation",.
"S1313 Local government","D74KS21 Transfers to international co-operation of the European Union",.
"S1313 Local government","D74KS22 Transfers to other international co-operation",.
"S1313 Local government","D75K Miscellaneous current transfers",326
"S1313 Local government","D759KS1 Other transfers to home country",326
"S1313 Local government","D759KS11 Transfers to non-financial corporations and housing corporations",.
"S1313 Local government","D759KS12 Transfers to financial corporations",.
"S1313 Local government","D759KS13 Transfers to general government",.
"S1313 Local government","D759KS1311 Transfers to central government",.
"S1313 Local government","D759KS1313 Transfers to local government and intermunicipal authorities",.
"S1313 Local government","D759KS1314 Transfers to social security funds",.
"S1313 Local government","D759KS13141 Transfers to employment pension schemes",.
"S1313 Local government","D759KS13149 Transfers to other social security funds",.
"S1313 Local government","D759KS14 Transfers to households",.
"S1313 Local government","D759KS15 Transfers to non-profit institutions",326
"S1313 Local government","D759KS2 Other current transfers to the rest of the world",.
"S1313 Local government","D759KS21 Other transfers to the EU",.
"S1313 Local government","D759KS22 Other transfers to other countries",.
"S1313 Local government","D76K VAT- and GNI-based EU own resources",.
"S1313 Local government","D761K Gross national income-based EU own resources",.
"S1313 Local government","D762K Value added tax-based EU own resources",.
"S1313 Local government","B6GT Disposable income, gross",36372
"S1313 Local government","B6NT Disposable income, net",33295
"S1313 Local government","B12T Balance of payments",.
"S1313 Local government","D8R Adjustment for the change in pension entitlements",.
"S1313 Local government","P3K Final consumption expenditure",33413
"S1313 Local government","P31K Individual consumption expenditure",27683
"S1313 Local government","P32K Collective consumption expenditure",5730
"S1313 Local government","D8K Adjustment for the change in pension entitlements",.
"S1313 Local government","B8GT Saving, gross",2959
"S1313 Local government","B8NT Saving, net",-118
"S1313 Local government","D9R Capital transfers, receivable",180
"S1313 Local government","D91R Tax on capital",.
"S1313 Local government","D92R Investment grants",180
"S1313 Local government","D99R Other capital transfers",.
"S1313 Local government","D9K Capital transfers, payable",42
"S1313 Local government","D91K Tax on capital",.
"S1313 Local government","D92K Investment grants",10
"S1313 Local government","D99K Other capital transfers",32
"S1313 Local government","B101T Changes in net worth due to saving and capital transfers",20
"S1313 Local government","P51CR Consumption of fixed capital",3077
"S1313 Local government","P5K Gross capital formation",4653
"S1313 Local government","P51K Gross fixed capital formation",4641
"S1313 Local government","P52K Changes in inventories",18
"S1313 Local government","P53K Net acquisitions of valuables",-6
"S1313 Local government","NPK Acquisitions less disposals of non-produced assets",17
"S1313 Local government","NP1K Acquisitions less disposals of natural resources",17
"S1313 Local government","NP11K Acquisitions of natural resources",427
"S1313 Local government","NP12K Disposals of natural resources",410
"S1313 Local government","NP2K Acquisitions less disposals of contracts, leases and licences",.
"S1313 Local government","DEB1*GT Statistical discrepancy of national balance of supply and demand",.
"S1313 Local government","B9T Net lending (+) / net borrowing (-)",-1573
"S1313 Local government","D63R Social benefits in kind, receivable",.
"S1313 Local government","D631R Social transfers in kind  – non-market production",.
"S1313 Local government","D632R Social transfers in kind  – purchased market production",.
"S1313 Local government","D63K Social benefits in kind, payable",27683
"S1313 Local government","D631K Social transfers in kind  – non-market production",24697
"S1313 Local government","D632K Social transfers in kind  – purchased market production",2986
"S1313 Local government","B7GT Adjusted disposable income, gross",8689
"S1313 Local government","B7NT Adjusted disposable income, net",5612
"S1313 Local government","P4K Actual final consumption",5730
"S1313 Local government","P41K Actual individual consumption",.
"S1313 Local government","P42K Actual collective consumption",5730
"S1313 Local government","OTRR Total revenue",47371
"S1313 Local government","OTEK Total expenditure",48944
"S13141 Employment pension schemes","P1R Output at basic prices",1729
"S13141 Employment pension schemes","P11R Market output",944
"S13141 Employment pension schemes","P12R Output for own final use",17
"S13141 Employment pension schemes","P119R Financial intermediation services indirectly measured (FISIM)",.
"S13141 Employment pension schemes","P131R Sales of non-market products",.
"S13141 Employment pension schemes","P132R Other non-market output",768
"S13141 Employment pension schemes","P2K Intermediate consumption",962
"S13141 Employment pension schemes","P119K Financial intermediation services indirectly measured (FISIM)",20
"S13141 Employment pension schemes","P22K Other intermediate consumption",942
"S13141 Employment pension schemes","B1GPHT Value added, gross at basic prices",767
"S13141 Employment pension schemes","P51CK Consumption of fixed capital",101
"S13141 Employment pension schemes","B1NPHT Value added, net at basic prices",666
"S13141 Employment pension schemes","D1K Compensation of employees",250
"S13141 Employment pension schemes","D11K Wages and salaries",204
"S13141 Employment pension schemes","D12K Employers' social contributions",46
"S13141 Employment pension schemes","D29K Other taxes on production",.
"S13141 Employment pension schemes","D39R Other subsidies on production",.
"S13141 Employment pension schemes","B13GT Operating surplus + mixed income, gross",517
"S13141 Employment pension schemes","B2GT Operating surplus, gross",517
"S13141 Employment pension schemes","B3GT Mixed income, gross",.
"S13141 Employment pension schemes","B13NT Operating surplus + mixed income, net",416
"S13141 Employment pension schemes","B2NT Operating surplus, net",416
"S13141 Employment pension schemes","B3NT Mixed income, net",.
"S13141 Employment pension schemes","P7R Imports of goods and services",.
"S13141 Employment pension schemes","P71R Imports of goods",.
"S13141 Employment pension schemes","P72R Imports of services",.
"S13141 Employment pension schemes","P721R Imports of FISIM",.
"S13141 Employment pension schemes","P722R Other imports of services",.
"S13141 Employment pension schemes","P6K Exports of goods and services",.
"S13141 Employment pension schemes","P61K Exports of goods",.
"S13141 Employment pension schemes","P62K Exports of services",.
"S13141 Employment pension schemes","P621K Exports of FISIM",.
"S13141 Employment pension schemes","P622K Other exports of services",.
"S13141 Employment pension schemes","B11T External balance of goods and services",.
"S13141 Employment pension schemes","D1R Compensation of employees, receivable",.
"S13141 Employment pension schemes","D11R Wages and salaries, receivable",.
"S13141 Employment pension schemes","D12R Employers' social contributions",.
"S13141 Employment pension schemes","D2R Taxes on production and imports, receivable",.
"S13141 Employment pension schemes","D21R Taxes on products",.
"S13141 Employment pension schemes","D211R VAT",.
"S13141 Employment pension schemes","D212R Taxes and duties on imports excluding VAT",.
"S13141 Employment pension schemes","D214R Taxes on products, except VAT and import taxes",.
"S13141 Employment pension schemes","D29R Other taxes on production",.
"S13141 Employment pension schemes","D3K Subsidies",.
"S13141 Employment pension schemes","D31K Subsidies on products",.
"S13141 Employment pension schemes","D39K Other subsidies on production",.
"S13141 Employment pension schemes","D4R Property income",3452
"S13141 Employment pension schemes","D41R Interest, receivable (FISIM-adjusted)",1552
"S13141 Employment pension schemes","D411R Actual interest, receivable",1532
"S13141 Employment pension schemes","D412R Intrest, (FISIM-adjusted), deposits",20
"S13141 Employment pension schemes","D42R Distributed income of corporations",1099
"S13141 Employment pension schemes","D421R Income from dividends",1099
"S13141 Employment pension schemes","D422R Withdrawals from income of quasi-corporations",.
"S13141 Employment pension schemes","D43R Reinvested earnings on direct foreign investment",0
"S13141 Employment pension schemes","D44R Other investment income",801
"S13141 Employment pension schemes","D441R Investment income attributable to insurance policy holders, receivable",.
"S13141 Employment pension schemes","D442R Investment income payable on pension entitlements",.
"S13141 Employment pension schemes","D443R Investment income attributable to collective investment fund shareholders",801
"S13141 Employment pension schemes","D45R Rents, receivable",.
"S13141 Employment pension schemes","D4K Property expenditure",40
"S13141 Employment pension schemes","D41K Interest, payable (FISIM-adjusted)",40
"S13141 Employment pension schemes","D411K Actual interest, payable",40
"S13141 Employment pension schemes","D412K Interest, (FISIM-adjusted), loans",0
"S13141 Employment pension schemes","D42K Distributed income of corporations",.
"S13141 Employment pension schemes","D421K Dividend income",.
"S13141 Employment pension schemes","D422K Withdrawals from income of quasi-corporations, payable",.
"S13141 Employment pension schemes","D43K Reinvested earnings on direct foreign investment",.
"S13141 Employment pension schemes","D44K Other investment income",.
"S13141 Employment pension schemes","D441K Investment income attributable to insurance policy holders, payable",.
"S13141 Employment pension schemes","D442K Investment income payable on pension entitlements",.
"S13141 Employment pension schemes","D443K Investment income attributable to collective investment fund shareholders",.
"S13141 Employment pension schemes","D45K Rents, payable",.
"S13141 Employment pension schemes","B5GT Gross national income",3929
"S13141 Employment pension schemes","B5NT Net national income",3828
"S13141 Employment pension schemes","B4GT Entrepreneurial income, gross",517
"S13141 Employment pension schemes","B41GT Entrepreneurial income from agriculture, gross",.
"S13141 Employment pension schemes","B42GT Entrepreneurial income from forestry, gross",.
"S13141 Employment pension schemes","B43GT Imputed rent of owner-occupiers, gross",.
"S13141 Employment pension schemes","B44GT Other entrepreneurial income, gross",.
"S13141 Employment pension schemes","B4NT Entrepreneurial income",416
"S13141 Employment pension schemes","B41NT Entrepreneurial income from agriculture",.
"S13141 Employment pension schemes","B42NT Entrepreneurial income from forestry",.
"S13141 Employment pension schemes","B43NT Imputed rent of owner-occupiers",.
"S13141 Employment pension schemes","B44NT Other entrepreneurial income",.
"S13141 Employment pension schemes","D5R Current taxes on income and wealth, etc., receivable",.
"S13141 Employment pension schemes","D51R Income taxes",.
"S13141 Employment pension schemes","D59R Other current taxes, excl. tax on capital",.
"S13141 Employment pension schemes","D61R Social contributions, receivable",20390
"S13141 Employment pension schemes","D611R Employers’ actual social contributions, receivable",14609
"S13141 Employment pension schemes","D6111R Employers’ actual pension contributions",14602
"S13141 Employment pension schemes","D61111R Compulsory employers' actual pension contributions, receivable",14592
"S13141 Employment pension schemes","D61112R Voluntary employers' actual pension contributions, receivable",10
"S13141 Employment pension schemes","D6112R Employers’ actual non-pension contributions",7
"S13141 Employment pension schemes","D61121R Compulsory employers’ actual non-pension contributions",7
"S13141 Employment pension schemes","D61122R Voluntary employers’ actual non-pension contributions",.
"S13141 Employment pension schemes","D612R Employers’ imputed social contributions",.
"S13141 Employment pension schemes","D613R Households’ actual social contributions",5781
"S13141 Employment pension schemes","D6131R Households’ actual pension contributions",5781
"S13141 Employment pension schemes","D61311R Compulsory households' actual pension contributions",5781
"S13141 Employment pension schemes","D61312R Voluntary households' actual pension contributions",.
"S13141 Employment pension schemes","D6132R Households’ actual non-pension contributions",.
"S13141 Employment pension schemes","D61321R Compulsory households' actual non-pension contributions",.
"S13141 Employment pension schemes","D61322R Voluntary households' actual non-pension contributions",.
"S13141 Employment pension schemes","D614R Households’ social contribution supplements",.
"S13141 Employment pension schemes","D61SCR Social insurance scheme service charges",.
"S13141 Employment pension schemes","D62R Social benefits other than social transfers in kind, receivable",.
"S13141 Employment pension schemes","D621R Social security benefits in cash, receivable",.
"S13141 Employment pension schemes","D6211R Social security pension benefits in cash",.
"S13141 Employment pension schemes","D6212R Social security non-pension benefits in cash",.
"S13141 Employment pension schemes","D622R Other social insurance benefits, receivable",.
"S13141 Employment pension schemes","D6221R Other social insurance pension benefits",.
"S13141 Employment pension schemes","D6222R Other social insurance non-pension benefits",.
"S13141 Employment pension schemes","D623R Social assistance benefits in cash, receivable",.
"S13141 Employment pension schemes","D7R Other current transfers, receivable",2021
"S13141 Employment pension schemes","D71R Net non-life insurance premiums",.
"S13141 Employment pension schemes","D72R Non-life insurance claims",.
"S13141 Employment pension schemes","D73R Current transfers within general government",2021
"S13141 Employment pension schemes","D73RS13 Current transfers within general government",2021
"S13141 Employment pension schemes","D73RS1311 Current transfers within general government",1182
"S13141 Employment pension schemes","D73RS1313 Current transfers within general government",.
"S13141 Employment pension schemes","D73RS1314 Current transfers within general government",839
"S13141 Employment pension schemes","D73RS13141 Current transfers within general government",.
"S13141 Employment pension schemes","D73RS13149 Current transfers within general government",839
"S13141 Employment pension schemes","D74R Transfers from international co-operation",0
"S13141 Employment pension schemes","D74RS1311 Transfers from international co-operation",.
"S13141 Employment pension schemes","D74RS13141 Transfers from international co-operation",.
"S13141 Employment pension schemes","D74RS13149 Transfers from international co-operation",.
"S13141 Employment pension schemes","D74RS2 Transfers from international co-operation",0
"S13141 Employment pension schemes","D74RS21 Transfers from international co-operation of the European Union",0
"S13141 Employment pension schemes","D74RS22 Transfers from other international co-operation",0
"S13141 Employment pension schemes","D75R Miscellaneous current transfers",.
"S13141 Employment pension schemes","D759RS1 Other transfers from home country",.
"S13141 Employment pension schemes","D759RS11 Transfers from non-financial corporations and housing corporations",.
"S13141 Employment pension schemes","D759RS12 Transfers from financial corporations",.
"S13141 Employment pension schemes","D759RS13 Transfers from general government",.
"S13141 Employment pension schemes","D759RS1311 Transfers from central government",.
"S13141 Employment pension schemes","D759RS1313 Transfers from local government and intermunicipal authorities",.
"S13141 Employment pension schemes","D759RS1314 Transfers from social security funds",.
"S13141 Employment pension schemes","D759RS13141 Transfers from employment pension schemes",.
"S13141 Employment pension schemes","D759RS13149 Transfers from other social security funds",.
"S13141 Employment pension schemes","D759RS14 Transfers from households",.
"S13141 Employment pension schemes","D759RS15 Transfers from non-profit institutions",.
"S13141 Employment pension schemes","D759RS2 Other current transfers from the rest of the world",.
"S13141 Employment pension schemes","D759RS21 Other transfers from the EU",.
"S13141 Employment pension schemes","D759RS22 Other transfers from other countries",.
"S13141 Employment pension schemes","D76R VAT- and GNI-based EU own resources",.
"S13141 Employment pension schemes","D761R Gross national income-based EU own resources",.
"S13141 Employment pension schemes","D762R Value added tax-based EU own resources",.
"S13141 Employment pension schemes","D5K Current taxes on income and wealth, etc., payable",18
"S13141 Employment pension schemes","D51K Income taxes",18
"S13141 Employment pension schemes","D59K Other current taxes, excl. tax on capital",.
"S13141 Employment pension schemes","D61K Social contributions, payable",.
"S13141 Employment pension schemes","D611K Employers’ actual social contributions, payable",.
"S13141 Employment pension schemes","D6111K Employers’ actual pension contributions",.
"S13141 Employment pension schemes","D61111K Compulsory employers' actual pension contributions, payable",.
"S13141 Employment pension schemes","D61112K Voluntary employers' actual pension contributions, payable",.
"S13141 Employment pension schemes","D6112K Employers’ actual non-pension contributions",.
"S13141 Employment pension schemes","D61121K Compulsory employers’ actual non-pension contributions",.
"S13141 Employment pension schemes","D61122K Voluntary employers’ actual non-pension contributions",.
"S13141 Employment pension schemes","D612K Employers’ imputed social contributions",.
"S13141 Employment pension schemes","D613K Households’ actual social contributions",.
"S13141 Employment pension schemes","D6131K Households’ actual pension contributions",.
"S13141 Employment pension schemes","D61311K Compulsory households' actual contributions",.
"S13141 Employment pension schemes","D61312K Voluntary households' actual pension contributions",.
"S13141 Employment pension schemes","D6132K Households’ actual non-pension contributions",.
"S13141 Employment pension schemes","D61321K Compulsory households' actual non-pension contributions",.
"S13141 Employment pension schemes","D61322K Voluntary households' actual non-pension contributions",.
"S13141 Employment pension schemes","D614K Households’ social contribution supplements",.
"S13141 Employment pension schemes","D61SCK Social insurance scheme service charges",.
"S13141 Employment pension schemes","D62K Social benefits other than social transfers in kind, payable",20400
"S13141 Employment pension schemes","D621K Social security benefits in cash, payable",20400
"S13141 Employment pension schemes","D6211K Social security pension benefits in cash",20392
"S13141 Employment pension schemes","D6212K Social security non-pension benefits in cash",8
"S13141 Employment pension schemes","D622K Other social insurance benefits, payable",.
"S13141 Employment pension schemes","D6221K Other social insurance pension benefits",.
"S13141 Employment pension schemes","D6222K Other social insurance non-pension benefits",.
"S13141 Employment pension schemes","D623K Social assistance benefits in cash, payable",.
"S13141 Employment pension schemes","D7K Other current transfers, payable",1877
"S13141 Employment pension schemes","D71K Net non-life insurance premiums",.
"S13141 Employment pension schemes","D72K Non-life insurance claims",.
"S13141 Employment pension schemes","D73K Current transfers within general government",1877
"S13141 Employment pension schemes","D73KS13 Current transfers within general government",1877
"S13141 Employment pension schemes","D73KS1311 Current transfers within general government",1877
"S13141 Employment pension schemes","D73KS1313 Current transfers within general government",.
"S13141 Employment pension schemes","D73KS1314 Current transfers within general government",.
"S13141 Employment pension schemes","D73KS13141 Current transfers within general government",.
"S13141 Employment pension schemes","D73KS13149 Current transfers within general government",.
"S13141 Employment pension schemes","D74K Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS1311 Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS1313 Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS13141 Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS13149 Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS2 Transfers to international co-operation",.
"S13141 Employment pension schemes","D74KS21 Transfers to international co-operation of the European Union",.
"S13141 Employment pension schemes","D74KS22 Transfers to other international co-operation",.
"S13141 Employment pension schemes","D75K Miscellaneous current transfers",.
"S13141 Employment pension schemes","D759KS1 Other transfers to home country",.
"S13141 Employment pension schemes","D759KS11 Transfers to non-financial corporations and housing corporations",.
"S13141 Employment pension schemes","D759KS12 Transfers to financial corporations",.
"S13141 Employment pension schemes","D759KS13 Transfers to general government",.
"S13141 Employment pension schemes","D759KS1311 Transfers to central government",.
"S13141 Employment pension schemes","D759KS1313 Transfers to local government and intermunicipal authorities",.
"S13141 Employment pension schemes","D759KS1314 Transfers to social security funds",.
"S13141 Employment pension schemes","D759KS13141 Transfers to employment pension schemes",.
"S13141 Employment pension schemes","D759KS13149 Transfers to other social security funds",.
"S13141 Employment pension schemes","D759KS14 Transfers to households",.
"S13141 Employment pension schemes","D759KS15 Transfers to non-profit institutions",.
"S13141 Employment pension schemes","D759KS2 Other current transfers to the rest of the world",.
"S13141 Employment pension schemes","D759KS21 Other transfers to the EU",.
"S13141 Employment pension schemes","D759KS22 Other transfers to other countries",.
"S13141 Employment pension schemes","D76K VAT- and GNI-based EU own resources",.
"S13141 Employment pension schemes","D761K Gross national income-based EU own resources",.
"S13141 Employment pension schemes","D762K Value added tax-based EU own resources",.
"S13141 Employment pension schemes","B6GT Disposable income, gross",4045
"S13141 Employment pension schemes","B6NT Disposable income, net",3944
"S13141 Employment pension schemes","B12T Balance of payments",.
"S13141 Employment pension schemes","D8R Adjustment for the change in pension entitlements",.
"S13141 Employment pension schemes","P3K Final consumption expenditure",768
"S13141 Employment pension schemes","P31K Individual consumption expenditure",768
"S13141 Employment pension schemes","P32K Collective consumption expenditure",.
"S13141 Employment pension schemes","D8K Adjustment for the change in pension entitlements",.
"S13141 Employment pension schemes","B8GT Saving, gross",3277
"S13141 Employment pension schemes","B8NT Saving, net",3176
"S13141 Employment pension schemes","D9R Capital transfers, receivable",17
"S13141 Employment pension schemes","D91R Tax on capital",.
"S13141 Employment pension schemes","D92R Investment grants",.
"S13141 Employment pension schemes","D99R Other capital transfers",17
"S13141 Employment pension schemes","D9K Capital transfers, payable",1
"S13141 Employment pension schemes","D91K Tax on capital",.
"S13141 Employment pension schemes","D92K Investment grants",.
"S13141 Employment pension schemes","D99K Other capital transfers",1
